	Unnamed: 0	사고내용	사고유형	요일	사고발생시간	경도	위도	법정동	인구밀도
6299	6424	중상사고	차대사람	일요일	사고발생 피크 시간	126.81002535608528	37.57161293084219	방화2동	3690
6300	6425	부상신고사고	차대차	금요일	사고발생 피크 시간	126.84066061182084	37.55450929526956	우장산동	31713
6301	6426	사망사고	차대차	토요일	보통	126.84450206905105	37.55799184114128	등촌3동	38878
6302	6427	경상사고	차대차	토요일	보통	126.83771679587927	37.54429862448995	화곡3동	40870
6303	6428	중상사고	차대사람	일요일	보통	126.8508841032288	37.55318688916552	화곡6동	22609
6304	6429	경상사고	차대차	일요일	보통	126.85483214823634	37.53121570176548	화곡2동	40213
6305	6430	경상사고	차대차	일요일	사고발생 피크 시간	126.8515536701222	37.55300128621481	화곡6동	22609
6306	6431	경상사고	차대차	일요일	사고발생 피크 시간	126.8523998651473	37.555953323406506	등촌1동	38181
6307	6432	경상사고	차대차	월요일	보통	126.8264645117506	37.55564597703341	발산1동	12439
6308	6433	경상사고	차대차	월요일	보통	126.80902713902648	37.573022193891	방화1동	29176
6309	6434	경상사고	차대사람	월요일	보통	126.80283880069118	37.5602228464028	공항동	2896
6310	6435	중상사고	차대차	월요일	보통	126.85480519863776	37.55798550081613	등촌1동	38181
6311	6436	경상사고	차대사람	월요일	보통	126.81699467948268	37.57602495253817	방화3동	8990
6312	6437	경상사고	차대차	월요일	사고발생 피크 시간	126.85062867195715	37.55652946805656	등촌3동	38878
6313	6438	중상사고	차대차	월요일	사고발생 피크 시간	126.81045946147763	37.554003281080746	공항동	2896
6314	6440	경상사고	차대사람	화요일	보통	126.85954710959444	37.56086857616747	가양3동	30276
6315	6441	경상사고	차대사람	화요일	보통	126.8271058939723	37.55356753374774	발산1동	12439
6316	6442	중상사고	차대사람	화요일	사고발생 피크 시간	126.83783078286793	37.54804885465248	우장산동	31713
6317	6443	부상신고사고	차대사람	화요일	사고발생 피크 시간	126.86162041127854	37.5354979365495	화곡4동	25390
6318	6444	경상사고	차대사람	수요일	사고발생 피크 시간	126.8135217810805	37.568208225963815	방화1동	29176
6319	6445	경상사고	차대차	수요일	사고발생 피크 시간	126.85957663839648	37.55874156707309	가양3동	30276
6320	6446	경상사고	차대차	수요일	사고발생 피크 시간	126.7994112646666	37.57922981351916	방화2동	3690
6321	6447	경상사고	차대차	수요일	사고발생 피크 시간	126.82635178746744	37.55559125340231	발산1동	12439
6322	6448	경상사고	차대차	목요일	보통	126.85156467852008	37.55303740041577	화곡6동	22609
6323	6449	경상사고	차대차	목요일	사고발생 피크 시간	126.83876237120256	37.541266953254365	화곡3동	40870
6324	6450	부상신고사고	차대차	목요일	보통	126.84374400461832	37.54243945227159	화곡본동	35318
6325	6451	경상사고	차대차	금요일	사고발생 피크 시간	126.84134134377344	37.56849290630973	가양1동	7318
6326	6452	경상사고	차대차	토요일	보통	126.8168267063504	37.57333799133856	방화1동	29176
6327	6453	중상사고	차대차	토요일	보통	126.86047343725494	37.55846701186732	가양3동	30276
6328	6454	경상사고	차대차	일요일	보통	126.8522283731694	37.55091387225859	화곡6동	22609
6329	6455	경상사고	차대차	일요일	보통	126.84509180560906	37.57339903766814	가양1동	7318
6330	6456	경상사고	차대차	일요일	보통	126.87375377634132	37.55582515608928	염창동	24002
6331	6457	경상사고	차대차	월요일	보통	126.87488098754623	37.54828687383056	염창동	24002
6332	6458	경상사고	차대사람	월요일	보통	126.84895045900896	37.53469867383141	화곡8동	46772
6333	6459	경상사고	차대차	월요일	사고발생 피크 시간	126.84045775493648	37.54155585176248	화곡1동	47116
6334	6460	경상사고	차대사람	월요일	사고발생 피크 시간	126.85908736562284	37.5537364560208	등촌1동	38181
6335	6461	경상사고	차대차	월요일	사고발생 피크 시간	126.84024189948698	37.54164478039339	화곡3동	40870
6336	6462	부상신고사고	차대차	월요일	보통	126.84227221798449	37.53215592455993	화곡1동	47116
6337	6463	중상사고	차대차	화요일	보통	126.81180640208302	37.5651156570744	방화1동	29176
6339	6465	부상신고사고	차대차	화요일	사고발생 피크 시간	126.8489175180646	37.56451495055169	가양2동	14109
6340	6466	경상사고	차대사람	화요일	사고발생 피크 시간	126.85057891106806	37.55313113029789	화곡6동	22609
6341	6467	경상사고	차대차	수요일	보통	126.83000093455836	37.56657232844248	가양1동	7318
6342	6468	경상사고	차대차	수요일	보통	126.80248679040209	37.56640395733317	방화2동	3690
6343	6469	경상사고	차대차	수요일	보통	126.86379345093032	37.5514995342094	등촌2동	22199
6344	6470	경상사고	차대차	수요일	보통	126.86083512091275	37.53202350313619	화곡4동	25390
6345	6471	중상사고	차대차	수요일	보통	126.83762632026504	37.5442891035533	화곡3동	40870
6346	6472	경상사고	차대차	목요일	보통	126.8009950788074	37.56123947227936	공항동	2896
6347	6473	경상사고	차대사람	목요일	보통	126.84256253772648	37.54163068329098	화곡본동	35318
6348	6474	중상사고	차대차	목요일	사고발생 피크 시간	126.8402192369607	37.52880047712238	화곡1동	47116
6349	6475	경상사고	차대차	목요일	사고발생 피크 시간	126.7999250919471	37.57878219344981	방화2동	3690
6350	6476	경상사고	차대사람	금요일	보통	126.83747609403687	37.536960327656	화곡1동	47116
6351	6477	경상사고	차대차	금요일	보통	126.84726476690192	37.5307144304912	화곡1동	47116
6352	6478	경상사고	차대사람	금요일	보통	126.85644799058836	37.560491186549896	가양3동	30276
6353	6479	중상사고	차대차	금요일	보통	126.84475451978749	37.53303501637125	화곡1동	47116
6354	6480	경상사고	차대차	금요일	사고발생 피크 시간	126.85246818240364	37.55590863095003	등촌1동	38181
6355	6481	경상사고	차대차	금요일	보통	126.84550753072152	37.53364309413632	화곡1동	47116
6356	6482	경상사고	차대차	토요일	보통	126.87007851276896	37.55262385961554	염창동	24002
6357	6483	중상사고	차대차	토요일	보통	126.848779193553	37.52836126227268	화곡8동	46772
6358	6484	경상사고	차대차	토요일	보통	126.85846420716965	37.53794150776189	화곡4동	25390
6359	6485	부상신고사고	차대차	토요일	사고발생 피크 시간	126.81464543231591	37.55309025829555	공항동	2896
6360	6486	경상사고	차대사람	토요일	보통	126.8420810468574	37.54103311391961	화곡본동	35318
6361	6487	경상사고	차대차	일요일	보통	126.8406968828199	37.54139494509036	화곡본동	35318
6362	6488	경상사고	차대차	일요일	보통	126.85828432459518	37.52987347678872	화곡2동	40213
6363	6489	경상사고	차대차	일요일	사고발생 피크 시간	126.85471786544066	37.55498355069639	화곡6동	22609
6364	6490	경상사고	차대차	월요일	보통	126.83065039868636	37.552199613607165	발산1동	12439
6365	6491	중상사고	차대사람	월요일	보통	126.843720813264	37.54250241751569	화곡본동	35318
6366	6492	부상신고사고	차대사람	월요일	사고발생 피크 시간	126.85398795600432	37.52936332518082	화곡2동	40213
6367	6493	경상사고	차대차	월요일	보통	126.86408939387604	37.5513118461454	등촌2동	22199
6368	6494	경상사고	차대차	화요일	사고발생 피크 시간	126.82706234364504	37.55966937002668	발산1동	12439
6369	6495	경상사고	차대차	화요일	사고발생 피크 시간	126.85365666630578	37.56511785042501	가양2동	14109
6370	6496	경상사고	차대차	화요일	보통	126.80498543094504	37.56193903571965	공항동	2896
6371	6497	경상사고	차대사람	화요일	보통	126.863525880685	37.53237153439884	화곡4동	25390
6372	6498	경상사고	차대차	수요일	사고발생 피크 시간	126.81170243090013	37.56780104308408	방화2동	3690
6373	6499	중상사고	차대차	수요일	사고발생 피크 시간	126.87824127862116	37.549881970564336	염창동	24002
6374	6500	경상사고	차대사람	수요일	보통	126.8489347334968	37.52869561830882	화곡8동	46772
6375	6501	경상사고	차대차	수요일	보통	126.85530919822892	37.561251114716185	가양3동	30276
6376	6502	경상사고	차대차	수요일	보통	126.8213343259422	37.54581900656473	발산1동	12439
6378	6504	경상사고	차대차	목요일	사고발생 피크 시간	126.85351494504091	37.56186322953311	등촌3동	38878
6379	6505	경상사고	차대사람	목요일	사고발생 피크 시간	126.86680377283264	37.55028988770197	염창동	24002
6380	6506	부상신고사고	차대사람	목요일	보통	126.86098682602028	37.53546746934616	화곡4동	25390
6382	6508	경상사고	차대차	금요일	보통	126.85243375079962	37.555962522697	등촌1동	38181
6383	6509	경상사고	차대차	금요일	보통	126.85039937222462	37.530767768484736	화곡8동	46772
6384	6510	경상사고	차대차	금요일	보통	126.83610888904568	37.54052197531	화곡3동	40870
6385	6511	중상사고	차대차	금요일	보통	126.8542597081093	37.5595328282496	등촌3동	38878
6386	6513	중상사고	차대사람	금요일	사고발생 피크 시간	126.83201246862708	37.55307261641019	발산1동	12439
6387	6514	경상사고	차대차	금요일	사고발생 피크 시간	126.858592313973	37.55998007687793	가양3동	30276
6388	6515	경상사고	차대차	토요일	보통	126.8407697806007	37.56653380627354	가양1동	7318
6389	6516	경상사고	차대차	토요일	사고발생 피크 시간	126.8442323535186	37.559053927396	등촌3동	38878
6390	6517	중상사고	차대차	일요일	보통	126.84243050985292	37.53861945552385	화곡본동	35318
6391	6518	경상사고	차대차	일요일	사고발생 피크 시간	126.86498631665476	37.55101021624988	등촌1동	38181
6392	6519	경상사고	차대차	일요일	사고발생 피크 시간	126.84652065023263	37.53038583041064	화곡1동	47116
6393	6520	경상사고	차대차	월요일	보통	126.86037619906033	37.56851645279298	가양3동	30276
6394	6521	경상사고	차대차	월요일	사고발생 피크 시간	126.8504327772737	37.53083104651241	화곡8동	46772
6395	6522	경상사고	차대사람	월요일	사고발생 피크 시간	126.84515984170882	37.52939582452303	화곡1동	47116
6396	6523	중상사고	차대차	월요일	사고발생 피크 시간	126.85478602423233	37.53131459794336	화곡2동	40213
6397	6524	경상사고	차대차	화요일	보통	126.8398370916402	37.56315757814662	등촌3동	38878
6398	6525	중상사고	차대차	수요일	보통	126.8397781735578	37.56341863769978	가양1동	7318
6399	6527	경상사고	차대차	수요일	보통	126.82081390373668	37.54703282742148	발산1동	12439
6400	6528	부상신고사고	차대차	수요일	보통	126.84179414993442	37.57108227927441	가양1동	7318
6401	6529	중상사고	차대차	수요일	사고발생 피크 시간	126.81298890988876	37.55841657173373	공항동	2896
6402	6530	경상사고	차대사람	수요일	보통	126.8547974970132	37.531296633685216	화곡2동	40213
6403	6531	중상사고	차대차	목요일	보통	126.85030754965403	37.55178663545373	화곡6동	22609
6404	6533	경상사고	차대차	목요일	보통	126.81661485922837	37.55190288890602	발산1동	12439
6405	6534	경상사고	차대차	목요일	보통	126.83084132888244	37.57262508698392	가양1동	7318
6406	6535	중상사고	차대사람	목요일	보통	126.87649941165108	37.55241457817381	염창동	24002
6407	6536	부상신고사고	차대차	목요일	사고발생 피크 시간	126.8364919954421	37.53944251479656	화곡1동	47116
6408	6537	중상사고	차대차	목요일	사고발생 피크 시간	126.8507718335484	37.55307811066209	화곡6동	22609
6409	6538	경상사고	차대차	목요일	사고발생 피크 시간	126.8388696885238	37.54321445850933	화곡3동	40870
6410	6539	중상사고	차대사람	목요일	사고발생 피크 시간	126.81149064458324	37.57358640444865	방화1동	29176
6411	6540	사망사고	차대차	목요일	보통	126.81568812855336	37.5863827681875	방화3동	8990
6412	6541	경상사고	차대차	금요일	사고발생 피크 시간	126.82681261706176	37.559740053671966	공항동	2896
6413	6542	경상사고	차대차	금요일	사고발생 피크 시간	126.83967737913812	37.54147938285793	화곡3동	40870
6414	6543	경상사고	차대차	금요일	사고발생 피크 시간	126.84072695091238	37.54183677191523	우장산동	31713
6415	6544	사망사고	차대사람	금요일	사고발생 피크 시간	126.81197758432518	37.56127694579408	공항동	2896
6416	6545	중상사고	차대사람	금요일	사고발생 피크 시간	126.83990669533836	37.562968685619424	등촌3동	38878
6417	6546	경상사고	차대차	토요일	보통	126.84637838358236	37.53242208639426	화곡1동	47116
6418	6547	경상사고	차대차	토요일	보통	126.8125563592422	37.55497093070275	공항동	2896
6419	6548	경상사고	차대차	토요일	보통	126.84073266365468	37.56303639480073	등촌3동	38878
6420	6549	중상사고	차대사람	토요일	사고발생 피크 시간	126.8602426011618	37.53116401485652	화곡4동	25390
6421	6550	경상사고	차대차	토요일	사고발생 피크 시간	126.799570906929	37.579113587082944	방화2동	3690
6422	6551	경상사고	차대사람	토요일	사고발생 피크 시간	126.83614837643516	37.552663298572405	발산1동	12439
6423	6552	경상사고	차대차	토요일	사고발생 피크 시간	126.8364955039477	37.5479872782038	우장산동	31713
6424	6553	경상사고	차대차	일요일	보통	126.85812465848107	37.5643400329452	가양3동	30276
6425	6554	경상사고	차대사람	일요일	사고발생 피크 시간	126.81225107983065	37.556158923363405	공항동	2896
6426	6555	경상사고	차대차	일요일	사고발생 피크 시간	126.853578375379	37.55321068422974	화곡6동	22609
6427	6556	중상사고	차대차	일요일	보통	126.84881671391317	37.564388206737824	등촌3동	38878
6428	6557	부상신고사고	차대차	월요일	보통	126.86328283850676	37.55695892596175	염창동	24002
6429	6558	중상사고	차대차	월요일	보통	126.81170251383722	37.56779203017321	방화2동	3690
6431	6560	경상사고	차대사람	월요일	보통	126.84482480672771	37.54311244920757	화곡본동	35318
6432	6561	경상사고	차대차	월요일	보통	126.85553205145422	37.55509615890863	등촌1동	38181
6433	6562	경상사고	차대차	월요일	사고발생 피크 시간	126.84756019669022	37.530580861018855	화곡8동	46772
6434	6563	경상사고	차대사람	월요일	사고발생 피크 시간	126.82091497711686	37.55336083344184	발산1동	12439
6435	6564	경상사고	차대차	월요일	사고발생 피크 시간	126.8393495764733	37.53244606814574	화곡1동	47116
6436	6565	경상사고	차대사람	화요일	사고발생 피크 시간	126.8513718885481	37.53086324869136	화곡8동	46772
6437	6566	중상사고	차대차	화요일	보통	126.8614414813989	37.552496343153656	등촌2동	22199
6438	6567	중상사고	차대사람	수요일	보통	126.84873192328138	37.5507143694192	화곡6동	22609
6439	6568	중상사고	차대사람	수요일	보통	126.80901548222111	37.57305817920005	방화1동	29176
6440	6569	경상사고	차대차	수요일	사고발생 피크 시간	126.8473461876607	37.53046250340154	화곡1동	47116
6441	6570	경상사고	차대차	수요일	사고발생 피크 시간	126.8490951046215	37.553213093924285	화곡6동	22609
6442	6571	경상사고	차대차	수요일	보통	126.84981555144049	37.55108087907983	화곡6동	22609
6443	6572	경상사고	차대차	목요일	보통	126.83049693967187	37.55922921250237	발산1동	12439
6444	6573	경상사고	차대사람	목요일	보통	126.82138148362657	37.54561196865393	발산1동	12439
6445	6574	중상사고	차대사람	목요일	보통	126.85281472267098	37.56427498998144	가양2동	14109
6446	6575	경상사고	차대차	목요일	보통	126.80387579086222	37.59235264369333	방화2동	3690
6447	6576	경상사고	차대사람	목요일	사고발생 피크 시간	126.85409033694202	37.55160909413331	화곡6동	22609
6448	6577	경상사고	차대차	목요일	사고발생 피크 시간	126.8498173385051	37.5482686956541	화곡6동	22609
6449	6578	부상신고사고	차대차	목요일	보통	126.85504547750736	37.55506646166274	등촌1동	38181
6450	6579	부상신고사고	차대차	금요일	보통	126.82701946092632	37.560660601064434	공항동	2896
6451	6580	중상사고	차대차	금요일	보통	126.83904478835326	37.54133162852581	화곡3동	40870
6452	6581	경상사고	차대차	금요일	보통	126.8441289834152	37.530796204747325	화곡1동	47116
6453	6582	경상사고	차대사람	금요일	보통	126.82963635127544	37.54912929470823	발산1동	12439
6454	6584	경상사고	차대차	금요일	보통	126.8276728987484	37.581178816596335	가양1동	7318
6455	6585	경상사고	차대차	토요일	보통	126.81787148370884	37.5605990873906	공항동	2896
6456	6586	경상사고	차대사람	토요일	보통	126.8119651193907	37.57248052430714	방화1동	29176
6457	6587	경상사고	차대사람	토요일	사고발생 피크 시간	126.82770094220326	37.55538262139846	발산1동	12439
6458	6588	경상사고	차대사람	토요일	사고발생 피크 시간	126.816613736044	37.56442251078554	방화1동	29176
6459	6589	경상사고	차대차	토요일	사고발생 피크 시간	126.83580859602732	37.552679414520654	발산1동	12439
6460	6591	중상사고	차대사람	월요일	보통	126.85175197413184	37.562781944996935	등촌3동	38878
6461	6592	중상사고	차대사람	월요일	사고발생 피크 시간	126.85111192188856	37.56216551618297	등촌3동	38878
6462	6593	부상신고사고	차대차	화요일	보통	126.85132480701992	37.54021896365123	화곡본동	35318
6463	6594	경상사고	차대차	화요일	보통	126.8530177894516	37.552576673183296	화곡6동	22609
6464	6595	중상사고	차대차	화요일	보통	126.86311485871792	37.55674169750025	등촌1동	38181
6465	6596	경상사고	차대사람	화요일	사고발생 피크 시간	126.8678969244216	37.54953861530884	염창동	24002
6466	6597	경상사고	차대차	화요일	보통	126.8363539630806	37.54990634435504	우장산동	31713
6467	6598	중상사고	차대차	수요일	보통	126.87044570695622	37.54800191903702	염창동	24002
6468	6599	경상사고	차대사람	수요일	보통	126.83730795974932	37.541889741144	화곡3동	40870
6470	6601	중상사고	차대차	목요일	보통	126.85000698191976	37.55119910776104	화곡6동	22609
6471	6602	경상사고	차대차	목요일	보통	126.82052884257034	37.57344047906449	방화3동	8990
6472	6603	경상사고	차대차	목요일	보통	126.84436289195529	37.57387270180423	가양1동	7318
6473	6604	경상사고	차대차	목요일	보통	126.82730337572136	37.56182494924236	가양1동	7318
6475	6606	경상사고	차대차	목요일	보통	126.83744100372286	37.54092604893926	화곡3동	40870
6476	6607	경상사고	차대차	목요일	사고발생 피크 시간	126.840824911342	37.539710144794114	화곡1동	47116
6477	6608	경상사고	차대차	금요일	사고발생 피크 시간	126.84608429758975	37.54406584279968	화곡본동	35318
6478	6609	사망사고	차대차	토요일	보통	126.84244190757528	37.53861050553928	화곡본동	35318
6479	6610	경상사고	차대차	토요일	보통	126.85851916572344	37.55926761857199	등촌1동	38181
6480	6611	경상사고	차대차	토요일	보통	126.80334617310112	37.57261024252571	방화2동	3690
6481	6612	중상사고	차대차	토요일	보통	126.82693326431853	37.56017338539105	공항동	2896
6482	6613	경상사고	차대차	토요일	사고발생 피크 시간	126.83705721886052	37.55869838631875	가양1동	7318
6483	6614	경상사고	차대차	토요일	사고발생 피크 시간	126.82126072734248	37.54519665666684	발산1동	12439
6484	6615	경상사고	차대사람	토요일	보통	126.8498061554747	37.55216243978021	화곡6동	22609
6485	6616	경상사고	차대차	월요일	보통	126.84818882539376	37.52857432864095	화곡1동	47116
6486	6617	경상사고	차대차	월요일	보통	126.85476094840138	37.56049099191668	등촌3동	38878
6487	6618	경상사고	차대차	월요일	보통	126.81402833197728	37.57347499079566	방화1동	29176
6488	6619	중상사고	차대사람	월요일	보통	126.84602273580052	37.53296993870092	화곡1동	47116
6489	6620	경상사고	차대차	월요일	사고발생 피크 시간	126.84746149125776	37.53151771622393	화곡8동	46772
6490	6621	중상사고	차대사람	화요일	보통	126.80246616213286	37.56618751404029	방화2동	3690
6491	6622	중상사고	차대차	화요일	보통	126.8066307774072	37.57254846025884	방화2동	3690
6493	6624	경상사고	차대차	수요일	보통	126.84124869520387	37.568726737947	가양1동	7318
6494	6625	경상사고	차대차	수요일	보통	126.80760473704062	37.56153079658349	공항동	2896
6495	6626	경상사고	차대차	수요일	보통	126.81533146850246	37.54987644729046	발산1동	12439
6496	6627	부상신고사고	차대차	수요일	사고발생 피크 시간	126.85469247279713	37.560553711640985	등촌3동	38878
6497	6628	경상사고	차대차	수요일	사고발생 피크 시간	126.87461364094054	37.554540791467225	염창동	24002
6498	6629	경상사고	차대차	수요일	사고발생 피크 시간	126.84195844306824	37.55884298007312	등촌3동	38878
6499	6630	경상사고	차대차	수요일	보통	126.84751481873936	37.550076709157175	화곡6동	22609
6500	6631	경상사고	차대차	목요일	보통	126.83816840965962	37.558515338726366	발산1동	12439
6501	6632	중상사고	차대사람	목요일	보통	126.81274416134748	37.56657227694972	방화1동	29176
6502	6633	경상사고	차대차	목요일	보통	126.80250721638453	37.57271344908261	방화2동	3690
6503	6634	경상사고	차대차	목요일	사고발생 피크 시간	126.84230576805992	37.53864580118197	화곡1동	47116
6504	6635	경상사고	차대사람	목요일	사고발생 피크 시간	126.83552485875018	37.55275893890364	발산1동	12439
6505	6636	경상사고	차대차	목요일	사고발생 피크 시간	126.82236715484616	37.56052582912445	공항동	2896
6506	6637	경상사고	차대사람	목요일	보통	126.86387750395208	37.5522661297429	등촌1동	38181
6507	6638	경상사고	차대차	목요일	보통	126.8475074571822	37.53013890970055	화곡1동	47116
6509	6640	중상사고	차대사람	금요일	사고발생 피크 시간	126.83771449769816	37.531760900042	화곡1동	47116
6511	6643	중상사고	차대사람	금요일	보통	126.8482126028726	37.56354662519541	등촌3동	38878
6512	6644	중상사고	차대차	토요일	보통	126.81931966107666	37.55449635129141	공항동	2896
6513	6645	경상사고	차대사람	토요일	보통	126.84511760944588	37.54328532897471	화곡본동	35318
6514	6646	경상사고	차대차	토요일	보통	126.8074552155666	37.56178229482517	방화2동	3690
6515	6647	경상사고	차대사람	일요일	보통	126.8371362788015	37.55488615218015	우장산동	31713
6516	6649	경상사고	차대차	일요일	보통	126.82532410666744	37.560326442100255	공항동	2896
6517	6650	경상사고	차대차	월요일	보통	126.81407999597272	37.56660708614344	방화1동	29176
6518	6651	경상사고	차대차	월요일	보통	126.8412482189249	37.56878081573216	가양1동	7318
6519	6652	경상사고	차대차	월요일	보통	126.85323218187024	37.55265896871194	화곡6동	22609
6520	6653	경상사고	차대차	화요일	보통	126.83633646491624	37.54804947845624	우장산동	31713
6521	6654	경상사고	차대사람	화요일	보통	126.8755266157699	37.55095827187752	염창동	24002
6522	6655	부상신고사고	차대사람	화요일	사고발생 피크 시간	126.87107704642683	37.55370178256752	염창동	24002
6523	6656	경상사고	차대차	수요일	보통	126.85462796760191	37.53126866693308	화곡2동	40213
6524	6657	부상신고사고	차대차	수요일	보통	126.8655835390051	37.558016869474926	염창동	24002
6525	6659	중상사고	차대차	수요일	보통	126.80362020604656	37.57236849804555	방화2동	3690
6526	6660	경상사고	차대차	목요일	보통	126.82936836041132	37.57271587561817	가양1동	7318
6528	6662	경상사고	차대사람	목요일	보통	126.79442422038434	37.56164204143311	공항동	2896
6529	6663	경상사고	차대차	금요일	보통	126.85154258363973	37.55297418501958	화곡6동	22609
6530	6664	부상신고사고	차대차	금요일	보통	126.8548198328189	37.554975094504805	화곡6동	22609
6531	6665	경상사고	차대사람	금요일	사고발생 피크 시간	126.81153486107326	37.5737038363445	방화1동	29176
6532	6666	경상사고	차대사람	금요일	사고발생 피크 시간	126.81082691955432	37.558358904294415	공항동	2896
6533	6667	경상사고	차대차	금요일	보통	126.84546259452776	37.52842404821604	화곡1동	47116
6534	6668	중상사고	차대차	토요일	보통	126.83813420576836	37.55854218724783	발산1동	12439
6535	6669	경상사고	차대차	토요일	보통	126.83880498984288	37.56079028726488	가양1동	7318
6536	6670	경상사고	차대차	토요일	보통	126.83896508932514	37.560610915417655	등촌3동	38878
6537	6671	경상사고	차대차	토요일	보통	126.83416100616527	37.540628182613496	화곡3동	40870
6538	6672	경상사고	차대차	일요일	보통	126.8233432379648	37.58279451126037	가양1동	7318
6539	6673	경상사고	차대사람	일요일	보통	126.86250322658022	37.53550270566817	화곡4동	25390
6540	6674	경상사고	차대사람	일요일	보통	126.84795377510484	37.52957352628533	화곡1동	47116
6541	6675	중상사고	차대사람	일요일	사고발생 피크 시간	126.81386775396147	37.56752521923966	방화1동	29176
6542	6676	경상사고	차대차	일요일	사고발생 피크 시간	126.8527459300132	37.56437376045579	가양2동	14109
6543	6677	중상사고	차대차	일요일	보통	126.85242289756609	37.555908382579126	등촌1동	38181
6544	6678	부상신고사고	차대차	월요일	보통	126.81664387724716	37.57599588212497	방화3동	8990
6545	6679	중상사고	차대사람	월요일	보통	126.834461545485	37.53992682802874	화곡1동	47116
6546	6680	경상사고	차대차	월요일	보통	126.85337816276814	37.55541787939031	화곡6동	22609
6547	6681	경상사고	차대차	화요일	보통	126.84231027831012	37.53942098321961	화곡본동	35318
6548	6682	경상사고	차대차	화요일	보통	126.84816958659908	37.52948458296252	화곡8동	46772
6549	6683	부상신고사고	차대차	화요일	보통	126.84254440781636	37.538538968639614	화곡본동	35318
6550	6684	중상사고	차대사람	화요일	사고발생 피크 시간	126.84187920739282	37.54081566637716	화곡본동	35318
6551	6685	경상사고	차대차	화요일	사고발생 피크 시간	126.85433410420129	37.561408027684	등촌3동	38878
6552	6686	중상사고	차대사람	화요일	사고발생 피크 시간	126.85829579631616	37.52985551217654	화곡2동	40213
6553	6687	부상신고사고	차대차	수요일	보통	126.85077136441916	37.5531321886938	화곡6동	22609
6554	6688	사망사고	차대사람	수요일	사고발생 피크 시간	126.81660436169943	37.55181269393789	발산1동	12439
6555	6689	경상사고	차대차	수요일	사고발생 피크 시간	126.8469627698488	37.55755480605823	등촌3동	38878
6556	6690	중상사고	차대사람	수요일	사고발생 피크 시간	126.8523106736375	37.5636412863766	가양2동	14109
6557	6691	경상사고	차대차	수요일	사고발생 피크 시간	126.81876912158351	37.55278963982656	발산1동	12439
6558	6692	중상사고	차대사람	수요일	보통	126.8551596980342	37.55494991089863	등촌1동	38181
6559	6693	경상사고	차대차	수요일	보통	126.80233282744872	37.59018934147942	방화2동	3690
6561	6696	중상사고	차대사람	목요일	보통	126.85450509733894	37.5547119846248	화곡6동	22609
6562	6697	경상사고	차대차	목요일	보통	126.84558896070372	37.53339116846839	화곡1동	47116
6563	6698	부상신고사고	차대차	목요일	사고발생 피크 시간	126.81617811629243	37.567484544146254	방화1동	29176
6564	6699	경상사고	차대차	목요일	보통	126.84628791017366	37.53371051087054	화곡8동	46772
6565	6700	경상사고	차대사람	금요일	보통	126.84976385410503	37.52835767440661	화곡8동	46772
6566	6701	중상사고	차대차	금요일	사고발생 피크 시간	126.79955763496194	37.56239368106531	공항동	2896
6567	6702	경상사고	차대차	금요일	사고발생 피크 시간	126.87489181011829	37.54970204315225	염창동	24002
6568	6703	경상사고	차대사람	토요일	보통	126.86412266631656	37.55139314633463	등촌2동	22199
6569	6704	중상사고	차대차	토요일	보통	126.836071243852	37.54476709583938	화곡3동	40870
6570	6705	중상사고	차대사람	토요일	보통	126.8401786717426	37.541112633674615	화곡1동	47116
6571	6706	경상사고	차대차	일요일	보통	126.8381223155144	37.57012435545911	가양1동	7318
6572	6707	경상사고	차대차	일요일	보통	126.84380060038283	37.54243976679785	화곡본동	35318
6573	6708	경상사고	차대차	일요일	보통	126.84936399995544	37.52878811878708	화곡8동	46772
6574	6709	중상사고	차대차	일요일	보통	126.8627409795594	37.5634186318413	가양3동	30276
6575	6710	부상신고사고	차대사람	일요일	사고발생 피크 시간	126.8520421127301	37.55542858153297	화곡6동	22609
6576	6711	경상사고	차대차	일요일	사고발생 피크 시간	126.803716359291	37.562039718693846	공항동	2896
6578	6713	경상사고	차대차	월요일	보통	126.80382981272253	37.59242447933224	방화2동	3690
6579	6714	경상사고	차대차	월요일	사고발생 피크 시간	126.84328213304838	37.54218450789973	화곡본동	35318
6580	6715	경상사고	차대차	화요일	보통	126.83832483938832	37.55875056446913	등촌3동	38878
6581	6716	경상사고	차대사람	화요일	사고발생 피크 시간	126.87352757783918	37.55579691575909	염창동	24002
6582	6717	경상사고	차대차	화요일	보통	126.84543986008356	37.53361567868135	화곡1동	47116
6583	6718	중상사고	차대차	수요일	보통	126.82689211242652	37.55971346668285	공항동	2896
6584	6719	부상신고사고	차대사람	수요일	보통	126.8407338999841	37.52819043552171	화곡1동	47116
6585	6720	중상사고	차대차	수요일	보통	126.8491421649754	37.55821580729109	등촌3동	38878
6586	6721	중상사고	차대차	수요일	보통	126.85109673942384	37.53518820065986	화곡8동	46772
6587	6722	경상사고	차대차	수요일	보통	126.85139499169162	37.53080929476749	화곡8동	46772
6588	6723	경상사고	차대차	수요일	보통	126.84563822057493	37.54718202328897	우장산동	31713
6589	6724	경상사고	차대사람	목요일	보통	126.81077704499748	37.561315010313216	공항동	2896
6590	6725	중상사고	차대차	금요일	보통	126.8532663776886	37.55263211571402	화곡6동	22609
6591	6726	경상사고	차대사람	금요일	보통	126.83656339987697	37.540326233946864	화곡1동	47116
